audience_status,rating_G,rating_NC17,rating_NR,rating_PG,rating_PG-13,rating_R,runtime_in_minutes,tomatometer_count,audience_rating,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count
1,0,0,1,0,0,0,4.454347296253507,43,91.0,11139.0,12,39,4
0,0,0,1,0,0,0,4.430816798843313,11,16.0,403.0,3,1,10
1,0,0,0,0,1,0,4.804021044733257,201,66.0,458858.0,44,163,38
0,0,0,1,0,0,0,4.499809670330265,10,48.0,352.0,2,8,2
1,0,0,0,1,0,0,4.356708826689592,39,82.0,714943.0,5,34,5
0,0,0,1,0,0,0,4.465908118654584,26,35.0,290.0,8,16,10
0,0,0,1,0,0,0,4.672828834461906,7,32.0,101.0,3,2,5
1,0,0,0,0,0,1,4.454347296253507,157,91.0,190990.0,47,152,5
0,0,0,0,0,0,1,4.90527477843843,74,41.0,6832.0,28,37,37
1,0,0,0,1,0,0,4.68213122712422,20,89.0,12868.0,4,19,1
0,0,0,1,0,0,0,5.0106352940962555,13,52.0,2035.0,3,9,4
1,0,0,0,0,1,0,4.6443908991413725,45,68.0,122262.0,16,15,30
1,0,0,0,0,1,0,5.19295685089021,58,84.0,47348.0,24,44,14
1,0,0,1,0,0,0,4.418840607796598,6,60.0,122.0,2,5,1
0,0,0,1,0,0,0,4.382026634673881,20,5.0,143.0,10,7,13
0,0,0,0,0,0,1,4.61512051684126,148,52.0,225115.0,39,24,124
0,0,0,0,0,0,1,4.59511985013459,117,59.0,5681.0,32,96,21
0,0,0,0,0,1,0,4.718498871295094,134,49.0,10499.0,40,62,72
1,0,0,0,0,0,1,4.499809670330265,20,64.0,24180.0,4,14,6
1,0,0,1,0,0,0,4.718498871295094,58,61.0,1288.0,24,52,6
1,0,0,1,0,0,0,4.382026634673881,6,80.0,268.0,1,1,5
1,0,0,0,0,0,1,4.584967478670572,26,74.0,8693.0,13,22,4
0,0,0,0,0,0,1,4.564348191467836,5,18.0,712.0,0,0,5
1,0,0,1,0,0,0,4.248495242049359,5,64.0,10849.0,0,3,2
1,0,0,0,0,0,1,4.9344739331306915,103,60.0,7943.0,41,20,83
1,0,0,0,0,0,1,4.48863636973214,113,60.0,77173.0,44,22,91
1,0,0,1,0,0,0,4.406719247264253,23,67.0,735.0,5,20,3
1,0,0,0,0,0,1,4.812184355372417,128,67.0,60052.0,36,94,34
1,0,0,0,0,0,1,4.61512051684126,11,65.0,10642.0,4,3,8
1,0,0,0,1,0,0,4.574710978503383,7,69.0,198.0,2,4,3
1,0,0,0,0,1,0,4.820281565605037,144,85.0,55299.0,45,107,37
1,0,0,0,0,1,0,4.812184355372417,198,74.0,32725.0,37,117,81
0,0,0,0,0,0,1,4.653960350157523,78,39.0,7822.0,22,21,57
0,0,0,0,0,1,0,4.653960350157523,21,46.0,37433.0,3,4,17
0,0,0,1,0,0,0,4.248495242049359,7,37.0,206.0,0,3,4
1,0,0,1,0,0,0,4.624972813284271,35,93.0,5639.0,9,35,0
1,0,0,1,0,0,0,4.663439094112067,99,78.0,6904.0,29,88,11
1,0,0,1,0,0,0,4.543294782270004,16,75.0,290.0,5,15,1
1,1,0,0,0,0,0,4.624972813284271,6,74.0,7511.0,0,5,1
0,0,0,0,0,0,1,4.770684624465665,104,47.0,21042.0,25,41,63
0,0,0,0,1,0,0,4.804021044733257,24,35.0,8267.0,4,9,15
1,0,0,1,0,0,0,4.700480365792417,11,83.0,425.0,7,8,3
1,0,0,1,0,0,0,4.477336814478207,12,69.0,339.0,6,8,4
0,0,0,1,0,0,0,4.394449154672439,18,44.0,189.0,8,8,10
1,0,0,0,0,0,1,4.2626798770413155,154,61.0,1960.0,30,125,29
1,0,0,1,0,0,0,4.634728988229636,24,91.0,1177.0,10,19,5
1,0,0,0,0,0,1,4.442651256490317,10,70.0,663.0,3,5,5
0,0,0,1,0,0,0,4.248495242049359,6,44.0,1212.0,4,0,6
1,0,0,0,0,1,0,4.867534450455582,306,88.0,204334.0,59,277,29
1,0,0,0,0,0,1,4.718498871295094,74,79.0,8709.0,22,35,39
0,0,0,0,0,0,1,4.454347296253507,84,48.0,1384.0,25,63,21
1,0,0,1,0,0,0,4.418840607796598,17,77.0,3811.0,3,14,3
1,0,0,1,0,0,0,4.812184355372417,22,83.0,4562.0,0,20,2
0,0,0,1,0,0,0,4.6443908991413725,8,35.0,122.0,4,4,4
0,0,0,0,0,1,0,4.51085950651685,174,36.0,183733.0,37,55,119
1,0,0,1,0,0,0,4.770684624465665,10,68.0,1641.0,1,8,2
0,0,0,1,0,0,0,4.3694478524670215,29,46.0,109065.0,12,20,9
0,0,0,0,0,1,0,4.727387818712341,34,54.0,29920.0,12,26,8
1,0,0,0,0,0,1,4.634728988229636,57,69.0,256.0,24,22,35
1,1,0,0,0,0,0,4.406719247264253,56,75.0,23629.0,20,37,19
1,0,0,0,0,0,1,4.624972813284271,112,66.0,19406.0,37,82,30
1,0,0,0,1,0,0,4.6913478822291435,30,62.0,24432.0,6,26,4
1,0,0,0,0,0,1,4.770684624465665,51,75.0,20826.0,13,26,25
0,0,0,1,0,0,0,4.406719247264253,23,49.0,6591.0,8,9,14
1,0,0,1,0,0,0,4.31748811353631,90,64.0,2687.0,25,86,4
1,0,0,1,0,0,0,4.499809670330265,11,81.0,1355.0,1,6,5
0,0,0,0,0,1,0,4.948759890378168,109,58.0,2534.0,33,87,22
1,0,0,0,0,0,1,4.77912349311153,199,69.0,299888.0,50,180,19
0,0,0,0,0,1,0,4.564348191467836,5,55.0,7803.0,1,1,4
0,0,0,0,1,0,0,4.574710978503383,17,58.0,1785.0,5,9,8
0,0,0,1,0,0,0,4.653960350157523,36,54.0,1885.0,16,32,4
0,0,0,0,0,0,1,4.584967478670572,8,34.0,5093.0,0,1,7
0,0,0,1,0,0,0,4.653960350157523,40,48.0,264.0,17,28,12
1,0,0,0,0,1,0,4.736198448394496,169,64.0,64189.0,45,110,59
1,0,0,1,0,0,0,3.2188758248682006,22,70.0,263.0,8,15,7
1,0,0,0,0,0,1,4.382026634673881,186,64.0,410681.0,40,133,53
0,0,0,0,0,0,1,4.624972813284271,91,22.0,10736.0,30,7,84
0,0,0,0,0,0,1,4.700480365792417,26,20.0,2718.0,12,3,23
1,0,0,0,1,0,0,4.553876891600541,109,65.0,89513.0,26,73,36
0,0,0,0,0,0,1,4.532599493153256,10,27.0,673.0,3,1,9
1,0,0,0,1,0,0,4.499809670330265,130,63.0,70721.0,24,66,64
0,0,0,0,0,1,0,4.624972813284271,119,32.0,264238.0,38,16,103
1,0,0,0,0,0,1,4.7535901911063645,52,84.0,3550.0,13,52,0
0,0,0,0,0,1,0,4.820281565605037,187,53.0,18957.0,33,47,140
0,0,0,0,0,0,1,4.574710978503383,12,38.0,5431.0,2,4,8
1,0,0,0,0,1,0,4.59511985013459,255,67.0,104592.0,54,182,73
0,0,0,0,0,0,1,4.59511985013459,6,35.0,21997.0,0,0,6
1,0,0,0,0,0,1,4.927253685157205,61,79.0,60589.0,17,35,26
1,0,0,1,0,0,0,4.382026634673881,34,77.0,766.0,11,28,6
0,0,0,0,0,0,1,4.454347296253507,13,27.0,190.0,5,1,12
1,0,0,0,1,0,0,4.477336814478207,36,70.0,16073.0,4,31,5
0,0,0,0,1,0,0,4.77912349311153,10,55.0,1619.0,1,7,3
0,0,0,0,0,0,1,4.418840607796598,5,31.0,5001.0,0,1,4
1,0,0,0,1,0,0,4.700480365792417,121,83.0,8365.0,41,102,19
0,0,0,0,0,0,1,4.406719247264253,6,27.0,1898.0,2,2,4
0,0,0,0,0,1,0,4.454347296253507,35,38.0,26087.0,10,1,34
0,0,0,0,0,1,0,4.442651256490317,83,39.0,47169.0,25,5,78
1,0,0,0,0,0,1,4.51085950651685,42,80.0,24609.0,5,41,1
0,0,0,0,0,1,0,4.836281906951478,52,23.0,103704.0,10,2,50
1,0,0,0,0,1,0,4.812184355372417,62,66.0,31911.0,23,42,20
1,0,0,0,0,1,0,4.8283137373023015,45,73.0,192492.0,8,23,22
1,0,0,1,0,0,0,4.3694478524670215,7,70.0,153.0,3,5,2
0,0,0,0,1,0,0,4.709530201312334,8,56.0,4410.0,1,4,4
0,0,0,0,0,0,1,4.718498871295094,10,52.0,3219.0,1,6,4
1,0,0,0,1,0,0,4.6913478822291435,46,67.0,5012.0,22,3,43
0,0,0,1,0,0,0,4.276666119016055,15,52.0,239.0,9,10,5
1,0,0,0,1,0,0,4.51085950651685,45,93.0,56412.0,6,38,7
1,0,0,0,0,0,1,4.499809670330265,85,77.0,7122.0,28,45,40
1,0,0,0,0,0,1,4.31748811353631,26,64.0,399.0,8,24,2
0,0,0,0,0,0,1,4.74493212836325,31,31.0,12055.0,15,5,26
1,1,0,0,0,0,0,4.532599493153256,30,74.0,13890.0,6,28,2
1,1,0,0,0,0,0,4.418840607796598,11,62.0,1885.0,0,10,1
1,0,0,1,0,0,0,4.454347296253507,6,82.0,516.0,3,5,1
1,0,0,1,0,0,0,4.553876891600541,51,96.0,7128.0,10,48,3
0,0,0,1,0,0,0,4.3694478524670215,9,14.0,332.0,2,1,8
0,0,0,0,1,0,0,4.736198448394496,9,41.0,629.0,4,7,2
1,0,0,1,0,0,0,4.787491742782046,7,81.0,7508.0,0,4,3
1,0,0,1,0,0,0,4.787491742782046,12,83.0,59.0,10,8,4
0,0,0,1,0,0,0,4.804021044733257,105,53.0,7928.0,28,77,28
1,0,0,1,0,0,0,4.890349128221754,7,92.0,3711.0,0,6,1
1,0,0,0,0,1,0,4.859812404361672,21,86.0,27666.0,8,7,14
1,0,0,1,0,0,0,4.7535901911063645,7,71.0,2658.0,0,5,2
0,0,0,0,0,0,1,4.5217885770490405,77,38.0,753.0,17,33,44
1,0,0,0,0,0,1,4.875197323201151,20,90.0,2672.0,8,20,0
0,0,0,0,0,1,0,4.543294782270004,11,39.0,28286.0,0,2,9
0,0,0,1,0,0,0,4.3694478524670215,8,39.0,2042.0,0,5,3
1,0,0,0,0,0,1,4.90527477843843,496,79.0,19445.0,57,445,51
1,0,0,0,0,0,1,4.663439094112067,174,85.0,32010.0,42,164,10
1,0,0,0,0,1,0,4.804021044733257,169,62.0,21174.0,46,93,76
0,0,0,0,1,0,0,4.442651256490317,14,33.0,40875.0,4,1,13
1,0,0,0,0,0,1,4.736198448394496,136,80.0,12637.0,42,125,11
1,0,0,1,0,0,0,4.499809670330265,15,84.0,2968.0,7,13,2
1,0,0,0,0,0,1,4.68213122712422,21,77.0,8500.0,9,18,3
1,0,0,0,1,0,0,4.709530201312334,57,82.0,111367.0,6,54,3
1,0,0,0,0,1,0,4.276666119016055,8,85.0,3320.0,0,6,2
1,0,0,0,0,0,1,4.564348191467836,17,76.0,447.0,8,16,1
1,0,0,0,1,0,0,4.68213122712422,20,66.0,18920.0,3,4,16
1,0,0,0,0,0,1,4.955827057601261,209,70.0,3975.0,34,178,31
0,0,0,0,0,0,1,4.6443908991413725,18,52.0,5407.0,3,12,6
1,0,0,0,0,0,1,4.61512051684126,92,62.0,16167.0,21,67,25
0,0,0,0,0,0,1,4.605170185988092,8,51.0,732.0,1,5,3
0,0,0,0,1,0,0,4.499809670330265,8,33.0,137.0,0,3,5
1,0,0,1,0,0,0,4.804021044733257,5,82.0,197.0,1,3,2
1,0,0,1,0,0,0,4.48863636973214,5,76.0,29.0,0,3,2
0,0,0,0,0,0,1,4.605170185988092,7,35.0,377.0,0,0,7
1,0,0,1,0,0,0,4.477336814478207,35,87.0,740.0,11,30,5
1,0,0,0,1,0,0,4.605170185988092,24,63.0,822.0,3,5,19
0,0,0,0,0,0,1,4.564348191467836,16,47.0,8000.0,2,4,12
1,0,0,1,0,0,0,4.394449154672439,24,82.0,3871.0,4,22,2
0,0,0,0,0,0,1,4.804021044733257,32,37.0,8946.0,10,18,14
1,0,0,0,0,0,1,4.61512051684126,144,87.0,61408.0,36,116,28
0,0,0,1,0,0,0,4.31748811353631,23,35.0,4151.0,3,15,8
1,0,0,0,0,0,1,4.605170185988092,12,81.0,455.0,5,10,2
0,0,0,0,0,0,1,4.61512051684126,30,37.0,12143.0,7,5,25
1,0,0,0,0,0,1,4.68213122712422,48,67.0,5267.0,20,7,41
1,0,0,0,0,1,0,4.812184355372417,172,92.0,22788.0,49,171,1
0,0,0,0,0,0,1,4.477336814478207,22,15.0,1366.0,12,1,21
0,0,0,0,0,1,0,4.663439094112067,107,17.0,88555.0,18,16,91
1,0,0,1,0,0,0,4.663439094112067,18,67.0,571.0,5,17,1
0,0,0,1,0,0,0,4.442651256490317,9,59.0,1067.0,1,6,3
0,0,0,0,1,0,0,4.499809670330265,7,39.0,130.0,4,2,5
0,1,0,0,0,0,0,4.430816798843313,83,24.0,6933.0,30,16,67
0,0,0,1,0,0,0,4.624972813284271,10,58.0,229.0,1,5,5
1,0,0,0,0,1,0,4.532599493153256,62,63.0,2672.0,21,46,16
1,0,0,1,0,0,0,4.6443908991413725,9,98.0,300.0,3,8,1
0,0,0,0,1,0,0,4.543294782270004,131,37.0,95605.0,35,7,124
1,0,0,1,0,0,0,4.90527477843843,5,65.0,2804.0,0,4,1
0,0,0,0,0,1,0,4.852030263919617,80,49.0,8120.0,24,54,26
1,0,0,1,0,0,0,4.553876891600541,8,77.0,559.0,4,4,4
0,0,0,0,0,0,1,4.624972813284271,8,24.0,3488.0,0,4,4
0,0,0,0,0,0,1,4.700480365792417,48,43.0,9676.0,16,23,25
0,0,0,0,1,0,0,4.5217885770490405,124,32.0,32113.0,34,24,100
1,0,0,0,0,0,1,4.836281906951478,127,88.0,23936.0,31,121,6
0,0,0,0,0,1,0,4.584967478670572,9,47.0,5195.0,1,4,5
1,0,0,1,0,0,0,4.74493212836325,12,79.0,729.0,3,10,2
1,1,0,0,0,0,0,4.3694478524670215,27,73.0,194036.0,4,18,9
1,0,0,0,0,0,1,4.74493212836325,194,81.0,115881.0,43,174,20
1,0,0,1,0,0,0,4.624972813284271,10,71.0,1044.0,2,6,4
1,0,0,0,0,1,0,4.343805421853684,6,70.0,3980.0,0,3,3
1,0,0,0,0,1,0,4.882801922586371,303,72.0,49003.0,51,192,111
1,0,0,1,0,0,0,4.584967478670572,9,70.0,472.0,5,8,1
1,0,0,0,1,0,0,4.709530201312334,27,72.0,30215.0,6,20,7
0,0,0,0,0,0,1,4.454347296253507,15,58.0,23979.0,8,4,11
1,0,0,0,0,1,0,4.74493212836325,101,70.0,55350.0,29,40,61
0,0,0,1,0,0,0,4.61512051684126,78,52.0,2276.0,19,56,22
1,0,0,1,0,0,0,5.159055299214529,16,86.0,3061.0,1,15,1
1,0,0,0,0,0,1,4.882801922586371,188,71.0,9748.0,40,143,45
1,1,0,0,0,0,0,4.672828834461906,15,64.0,71123.0,3,9,6
0,0,0,0,0,0,1,4.5217885770490405,12,51.0,228.0,4,7,5
1,0,0,1,0,0,0,4.59511985013459,22,79.0,217.0,3,13,9
1,0,0,0,0,0,1,4.969813299576001,146,79.0,89989.0,38,125,21
0,0,0,1,0,0,0,4.700480365792417,6,52.0,1230.0,0,5,1
0,0,0,1,0,0,0,4.51085950651685,8,42.0,742.0,1,6,2
1,0,0,0,0,0,1,4.795790545596741,64,93.0,36290.0,11,59,5
0,0,0,0,0,0,1,4.51085950651685,23,21.0,2389.0,6,10,13
1,0,0,0,0,1,0,4.875197323201151,329,89.0,391222.0,58,316,13
0,0,0,1,0,0,0,4.499809670330265,15,59.0,165.0,6,9,6
0,0,0,0,0,1,0,4.672828834461906,105,25.0,9216.0,36,8,97
1,0,0,1,0,0,0,4.962844630259907,82,87.0,18231.0,18,66,16
1,0,0,0,0,0,1,4.890349128221754,55,92.0,255830.0,11,46,9
1,1,0,0,0,0,0,4.532599493153256,15,77.0,9497.0,2,15,0
0,0,0,1,0,0,0,4.605170185988092,18,57.0,1248.0,7,13,5
1,0,0,0,1,0,0,4.68213122712422,30,65.0,8946.0,7,20,10
1,0,0,0,0,0,1,4.61512051684126,7,63.0,234.0,5,2,5
1,0,0,0,0,0,1,4.624972813284271,39,76.0,22476.0,8,30,9
1,0,0,0,1,0,0,4.787491742782046,139,74.0,135475.0,45,80,59
1,0,0,0,0,0,1,4.804021044733257,13,77.0,2138.0,4,11,2
0,0,0,0,0,0,1,4.564348191467836,5,26.0,18928.0,0,0,5
1,0,0,0,0,0,1,4.844187086458591,114,84.0,242586.0,31,61,53
0,0,0,1,0,0,0,4.553876891600541,6,38.0,231.0,3,0,6
1,0,0,1,0,0,0,4.605170185988092,10,91.0,48.0,2,5,5
1,0,0,0,1,0,0,4.624972813284271,126,65.0,101924.0,28,81,45
1,0,0,1,0,0,0,4.574710978503383,33,65.0,3463.0,9,22,11
0,0,0,0,0,0,1,4.454347296253507,150,57.0,6012.0,37,116,34
0,0,0,0,0,0,1,4.48863636973214,6,47.0,927.0,1,5,1
1,0,0,1,0,0,0,4.736198448394496,5,63.0,595.0,2,4,1
0,0,0,1,0,0,0,4.48863636973214,7,48.0,141.0,1,7,0
1,0,0,0,1,0,0,4.553876891600541,74,74.0,244.0,13,68,6
0,0,0,0,0,0,1,4.634728988229636,5,29.0,194.0,1,2,3
1,0,0,1,0,0,0,4.605170185988092,5,88.0,697.0,0,4,1
1,0,0,0,0,0,1,4.6913478822291435,26,75.0,4512.0,6,23,3
1,0,0,0,0,1,0,4.584967478670572,75,71.0,194281.0,29,36,39
0,1,0,0,0,0,0,4.465908118654584,14,37.0,311.0,0,14,0
0,0,0,0,0,0,1,4.74493212836325,9,33.0,52.0,6,2,7
1,0,0,0,0,1,0,4.68213122712422,30,60.0,326573.0,5,15,15
0,0,0,1,0,0,0,4.454347296253507,97,41.0,9558.0,31,59,38
1,0,0,0,1,0,0,4.762173934797756,74,76.0,6173.0,26,41,33
1,0,0,1,0,0,0,4.762173934797756,12,67.0,39.0,7,7,5
1,0,0,1,0,0,0,4.532599493153256,34,84.0,996.0,16,29,5
1,0,0,0,0,0,1,4.663439094112067,131,73.0,10413.0,39,101,30
1,0,0,1,0,0,0,4.919980925828125,15,65.0,2205.0,6,11,4
0,0,0,0,0,0,1,4.68213122712422,49,54.0,162.0,12,25,24
1,1,0,0,0,0,0,4.74493212836325,29,87.0,37309.0,2,18,11
0,0,0,0,0,0,1,4.5217885770490405,21,23.0,510.0,8,5,16
0,0,0,0,1,0,0,4.68213122712422,28,35.0,19843.0,8,6,22
0,0,0,1,0,0,0,4.718498871295094,52,33.0,234.0,11,11,41
0,0,0,0,0,0,1,4.68213122712422,213,49.0,542453.0,45,119,94
0,0,0,1,0,0,0,4.584967478670572,92,49.0,6221.0,30,76,16
1,0,0,0,0,1,0,4.7535901911063645,196,64.0,32784354.0,43,179,17
1,0,0,1,0,0,0,4.418840607796598,8,95.0,78.0,2,4,4
1,0,0,0,0,0,1,4.820281565605037,55,66.0,378783.0,20,42,13
0,0,0,0,1,0,0,4.394449154672439,63,39.0,52900.0,21,6,57
1,0,0,1,0,0,0,4.442651256490317,16,63.0,4700.0,10,7,9
0,0,0,0,0,1,0,4.718498871295094,98,59.0,31845749.0,32,51,47
1,0,0,0,0,0,1,4.795790545596741,101,78.0,499581.0,30,55,46
0,0,0,0,0,1,0,4.804021044733257,19,25.0,9249.0,5,4,15
1,0,0,1,0,0,0,4.5217885770490405,8,82.0,182.0,1,7,1
1,0,0,0,0,0,1,4.499809670330265,21,86.0,606.0,4,6,15
1,0,0,0,0,0,1,4.574710978503383,185,71.0,9104.0,38,159,26
1,0,0,0,1,0,0,4.709530201312334,16,67.0,316.0,7,14,2
1,0,0,0,0,1,0,4.574710978503383,59,80.0,1416.0,23,48,11
0,0,0,0,0,0,1,4.653960350157523,102,31.0,4989.0,34,52,50
0,0,0,0,1,0,0,4.564348191467836,18,31.0,321.0,8,4,14
1,0,0,0,0,0,1,4.875197323201151,33,76.0,5009.0,14,18,15
0,0,0,0,0,0,1,4.663439094112067,36,47.0,595.0,9,31,5
1,0,0,0,0,1,0,4.499809670330265,137,75.0,25186.0,39,118,19
1,0,0,1,0,0,0,4.663439094112067,112,84.0,16801.0,28,111,1
1,0,0,1,0,0,0,4.5217885770490405,6,68.0,1599.0,1,6,0
0,0,0,0,0,1,0,4.59511985013459,119,57.0,14799.0,24,98,21
1,0,0,1,0,0,0,4.31748811353631,7,64.0,57.0,2,2,5
0,0,0,0,0,0,1,4.59511985013459,9,26.0,1628.0,2,5,4
1,0,0,0,1,0,0,4.624972813284271,54,85.0,10837.0,17,51,3
1,0,0,1,0,0,0,4.543294782270004,6,66.0,146.0,0,6,0
0,0,0,0,0,1,0,4.663439094112067,120,36.0,11723.0,34,22,98
1,0,0,0,0,0,1,4.859812404361672,274,66.0,69210.0,50,233,41
1,0,0,1,0,0,0,4.499809670330265,22,91.0,3169.0,3,21,1
0,0,0,0,0,1,0,4.454347296253507,59,57.0,33204120.0,12,28,31
0,0,0,0,0,0,1,4.477336814478207,6,10.0,613.0,3,1,5
0,0,0,0,1,0,0,4.605170185988092,33,42.0,40998.0,8,22,11
1,0,0,0,0,0,1,4.859812404361672,23,88.0,5612.0,2,20,3
1,0,0,0,0,1,0,4.61512051684126,75,72.0,3631.0,27,39,36
1,1,0,0,0,0,0,4.454347296253507,14,81.0,310.0,8,8,6
1,0,0,0,0,1,0,4.68213122712422,120,77.0,369461.0,36,52,68
1,0,0,0,0,1,0,4.394449154672439,32,85.0,580.0,13,25,7
1,0,0,0,0,0,1,4.605170185988092,96,65.0,33484.0,32,66,30
1,0,0,0,0,1,0,4.574710978503383,201,73.0,131463.0,40,163,38
0,0,0,0,0,0,1,4.605170185988092,28,38.0,8692.0,8,12,16
0,1,0,0,0,0,0,4.465908118654584,5,49.0,26368.0,0,2,3
1,0,0,0,1,0,0,4.897839799950911,38,97.0,20261.0,11,38,0
0,0,0,0,1,0,0,4.61512051684126,99,42.0,60165.0,30,35,64
1,0,0,0,0,1,0,5.062595033026967,248,79.0,265055.0,46,171,77
1,0,0,1,0,0,0,4.31748811353631,30,83.0,6384.0,5,30,0
1,0,0,1,0,0,0,4.718498871295094,85,76.0,1904.0,29,78,7
1,0,0,1,0,0,0,4.465908118654584,9,65.0,1130.0,0,7,2
1,0,0,0,0,0,1,4.844187086458591,19,81.0,5709.0,5,14,5
1,0,0,0,0,0,1,4.477336814478207,19,85.0,3969.0,8,11,8
0,0,0,0,0,0,1,4.584967478670572,26,54.0,17284.0,9,5,21
1,0,0,0,0,1,0,4.454347296253507,108,73.0,269617.0,38,25,83
1,0,0,1,0,0,0,4.48863636973214,11,66.0,206.0,5,10,1
0,0,0,0,0,0,1,4.624972813284271,31,39.0,4565.0,9,10,21
1,0,0,1,0,0,0,4.736198448394496,25,81.0,6631.0,5,23,2
1,0,0,0,0,0,1,4.394449154672439,78,71.0,4373.0,31,61,17
1,0,0,0,0,0,1,4.68213122712422,27,84.0,21972.0,6,26,1
1,1,0,0,0,0,0,4.2626798770413155,23,69.0,6447.0,11,5,18
0,0,0,0,1,0,0,4.709530201312334,8,44.0,336.0,3,6,2
1,0,0,0,0,1,0,5.488937726156687,56,90.0,32595.0,13,53,3
1,0,0,0,0,1,0,4.68213122712422,63,90.0,964.0,21,52,11
1,0,0,0,0,0,1,4.543294782270004,70,66.0,3004.0,26,61,9
0,0,0,0,0,0,1,4.51085950651685,20,30.0,666.0,8,5,15
1,0,0,0,0,1,0,4.77912349311153,174,64.0,66025.0,44,63,111
0,0,0,0,1,0,0,4.51085950651685,98,55.0,76429.0,32,25,73
1,0,0,0,0,0,1,4.68213122712422,24,79.0,4800.0,7,20,4
0,0,0,0,0,1,0,4.875197323201151,47,47.0,196818.0,7,17,30
1,0,0,0,0,0,1,5.0689042022202315,175,75.0,98070.0,50,134,41
0,0,0,0,1,0,0,4.51085950651685,216,49.0,136741.0,39,119,97
0,0,0,0,1,0,0,4.564348191467836,48,58.0,7928.0,17,29,19
1,0,0,1,0,0,0,4.882801922586371,89,74.0,5983.0,17,81,8
1,0,0,1,0,0,0,4.836281906951478,22,74.0,7865.0,3,19,3
1,0,0,1,0,0,0,4.553876891600541,38,81.0,46532.0,11,37,1
0,0,0,0,0,1,0,4.812184355372417,188,47.0,287229.0,44,33,155
1,0,0,0,0,0,1,4.8283137373023015,19,60.0,4038.0,7,6,13
1,0,0,0,1,0,0,4.820281565605037,144,68.0,35528.0,39,93,51
1,0,0,0,0,0,1,4.624972813284271,141,72.0,3023.0,26,17,124
0,0,0,0,0,0,1,4.718498871295094,148,41.0,12214.0,49,127,21
0,0,0,0,1,0,0,4.77912349311153,16,53.0,20540.0,3,5,11
0,0,0,0,0,0,1,4.897839799950911,6,58.0,466.0,3,3,3
1,0,0,0,0,0,1,4.465908118654584,79,68.0,1300.0,25,63,16
1,0,0,1,0,0,0,4.624972813284271,22,77.0,286.0,10,22,0
1,0,0,0,0,0,1,4.787491742782046,23,90.0,5185.0,5,21,2
0,0,0,0,0,1,0,4.700480365792417,134,29.0,10015.0,38,16,118
1,0,0,0,0,1,0,4.867534450455582,16,62.0,1024.0,5,7,9
1,0,0,0,0,1,0,4.74493212836325,81,82.0,104250.0,23,34,47
1,0,0,0,0,0,1,5.159055299214529,17,73.0,2737.0,7,8,9
1,1,0,0,0,0,0,4.5217885770490405,14,81.0,6745.0,1,10,4
1,0,0,1,0,0,0,4.356708826689592,29,84.0,1709.0,14,28,1
1,0,0,1,0,0,0,4.394449154672439,20,60.0,271.0,9,19,1
1,0,0,0,0,0,1,4.430816798843313,58,89.0,148221.0,11,57,1
0,0,0,0,1,0,0,4.430816798843313,10,39.0,56350.0,1,4,6
0,0,0,1,0,0,0,4.290459441148391,12,52.0,98.0,8,6,6
1,0,0,1,0,0,0,4.624972813284271,20,78.0,1130.0,7,16,4
0,0,0,0,1,0,0,4.90527477843843,14,49.0,5290.0,5,5,9
0,0,0,1,0,0,0,4.564348191467836,138,30.0,589.0,33,119,19
0,0,0,0,0,1,0,4.553876891600541,10,56.0,66.0,4,2,8
1,0,0,0,0,0,1,4.605170185988092,113,61.0,41118.0,37,48,65
0,0,0,0,1,0,0,4.382026634673881,7,53.0,7608.0,0,4,3
1,0,0,0,0,0,1,4.77912349311153,130,79.0,135373.0,40,53,77
0,0,0,0,0,0,1,4.605170185988092,76,48.0,20378.0,28,43,33
1,0,0,0,0,0,1,4.574710978503383,37,75.0,8200.0,9,35,2
1,0,0,1,0,0,0,4.31748811353631,25,80.0,751.0,11,23,2
0,0,0,1,0,0,0,4.442651256490317,16,24.0,90.0,1,7,9
1,0,0,0,0,0,1,4.6913478822291435,220,82.0,257395.0,44,186,34
1,0,0,0,0,0,1,4.51085950651685,22,89.0,378.0,14,17,5
1,0,0,1,0,0,0,4.532599493153256,29,68.0,857.0,11,22,7
1,0,0,0,0,0,1,4.976733742420574,20,79.0,6515.0,6,16,4
0,0,0,0,0,1,0,4.465908118654584,33,33.0,120358.0,11,3,30
0,0,0,0,0,1,0,4.672828834461906,49,49.0,67928.0,12,39,10
0,0,0,1,0,0,0,4.499809670330265,5,25.0,31.0,1,1,4
1,0,0,0,0,0,1,4.7535901911063645,173,94.0,380531.0,44,160,13
1,0,0,0,1,0,0,4.61512051684126,180,76.0,515230.0,45,138,42
0,0,0,0,0,0,1,4.499809670330265,8,36.0,174.0,3,3,5
0,0,0,1,0,0,0,4.465908118654584,33,53.0,456.0,13,24,9
0,0,0,1,0,0,0,4.418840607796598,10,33.0,322.0,5,6,4
0,0,0,0,1,0,0,4.477336814478207,34,56.0,124800.0,8,5,29
0,0,0,0,0,0,1,4.624972813284271,45,43.0,67.0,14,17,28
0,0,0,0,0,0,1,4.574710978503383,12,38.0,601.0,4,1,11
1,0,0,0,0,0,1,4.584967478670572,6,69.0,2913.0,0,5,1
0,0,0,1,0,0,0,4.624972813284271,9,42.0,2104.0,0,7,2
